"ID","Site","Length","Width","Thickness","Other.typologies","Angle.1","Angle.2","Angle.3","Angle.4","Angle.5","Bow","Area","Long.base","Short.base","Campaign","Layer","Colour","Distal.side.length","Proximal.side.length","Date","Date.BP","Calibrated.date","Sd.Date.BP","Direction.bow","Direction.short.base","Direction.distal.side","Direction.proximal.side","Excavated.by","Extension.bow","Extension.short.base","Extension.distal.side","Extension.proximal.side","Phase","Reliability","Broad.Shape","Type.Fortea","Type.Garcia.Puchol","Type.Juan.Cabanilles","Original.museum.ID","Location.museum.ID","Inclination.bow","Inclination.short.base","Inclination.distal.side","Inclination.proximal.side","Shape.Proximal","Reliability.proximal","Shape.distal","Reliability.distal","Shape.short.base","Reliability.short.base","Shape.bow","Reliability.bow","Raw.material","Microburin","Archaeological.level","Comments","Outline.vertex","Orientation","Grid","Residual.retouch","Sector","Symmetry","Sub.grid","Location","X","Y","Z","Vertex","X_geo","Y_geo","Z_geo","rel","Label.Fortea"
3094,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","305",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","FIII","","Corte 1","Si","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3095,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G3. Trapecio asimetrico","TRa 9.1.2 Trapecio asimetrico","G6. Trapecio asimetrico","305",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","FIII","","Corte 1","Si","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G3"
3096,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G3. Trapecio asimetrico","TRa 9.1.2 Trapecio asimetrico","G6. Trapecio asimetrico","305",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","GII","","Corte 1","Si","","Bibliografia",NA,NA,"","Trapezoidal","","","",97.92,"G3"
3097,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","307",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","HI","","Corte 1","Si","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3098,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","307",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","HII","","Corte 1","Si","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3099,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","911-Trapecio simetrico.","G5-Trapecio simetrico","307",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","HII","","Corte 1","Si","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3100,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G6. Trapecio con dos lados concavos","TRa 9.1.5 Trapecio con dos lados concavos","G8. Trapecio con lado(s) concavo(s)","307",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","HIII","","Corte 1","No","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G7"
3101,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G3. Trapecio asimetrico","TRa 9.1.2 Trapecio asimetrico","G6. Trapecio asimetrico","307",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","HIV","","Corte 1","No","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G3"
3102,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G5. Trapecio con un lado concavo","TRa 9.1.4 Trapecio con un lado concavo","G8. Trapecio con lado(s) concavo(s)","307",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","I-IV","","Corte 1","Si","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G6"
3103,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","307",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","JI","","Corte 1","Si","23","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3104,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G3. Trapecio asimetrico","TRa 9.1.2 Trapecio asimetrico","G6. Trapecio asimetrico","307",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Dreta","JI","","Corte 1","Si","28","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G3"
3106,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G4. Trapecio rectangulo","TRa 9.1.3 Trapecio rectangulo","G11. Trapecio rectangulo con lado menor rectilineo o concavo","307",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","JI","","Corte 1","No","26","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G4"
3107,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G6. Trapecio con dos lados concavos","TRa 9.1.5 Trapecio con dos lados concavos","G8. Trapecio con lado(s) concavo(s)","333",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","GX","","Corte 2","Si","68","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G7"
3110,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","309",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","JII","","Corte 1","No","40","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3111,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G6. Trapecio con dos lados concavos","TRa 9.1.5 Trapecio con dos lados concavos","G8. Trapecio con lado(s) concavo(s)","311",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","KII","","Corte 3","No","94","Bibliografia",NA,NA,"","Trapezoidal","","","",99.53,"G7"
3112,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G3. Trapecio asimetrico","TRa 9.1.2 Trapecio asimetrico","G6. Trapecio asimetrico","311",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Dreta","KII","","Corte 3","No","231","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G3"
3113,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G4. Trapecio rectangulo","TRa 9.1.3 Trapecio rectangulo","G11. Trapecio rectangulo con lado menor rectilineo o concavo","311",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","KII","","Corte 3","No","367","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G4"
3114,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","311",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","KII","","Corte 3","Si","48","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3115,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","311",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","","","Corte 3","Si","46","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3116,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G6. Trapecio con dos lados concavos","TRa 9.1.5 Trapecio con dos lados concavos","G8. Trapecio con lado(s) concavo(s)","311",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","KII","","Corte 3","Si","36-1","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G7"
3117,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","311",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","KII","","Corte 3","Si","36-21","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3118,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G5. Trapecio con un lado concavo","TRa 9.1.4 Trapecio con un lado concavo","G8. Trapecio con lado(s) concavo(s)","313",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","LIV","","Corte 3","Si","1","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G6"
3119,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G5. Trapecio con un lado concavo","TRa 9.1.4 Trapecio con un lado concavo","G8. Trapecio con lado(s) concavo(s)","315",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Dreta","MII","","Corte 3","No","6","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G6"
3120,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G6. Trapecio con dos lados concavos","TRa 9.1.5 Trapecio con dos lados concavos","G8. Trapecio con lado(s) concavo(s)","317",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","OII","","Corte 3","No","","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G7"
3121,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inversa","Inversa","Inversa","Pepe Ramos","","Continu","Continu","Continu","","","Trapezi","G8. Trapecio con la base pequena retocada","TRa 9.1.7 Trapecio con la base pequena retocada","G17. Trapecio con la base pequena retocada","319",NA,"","Abrupte","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","QI","","Corte 3","No","632","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G9"
3122,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","319",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","QI","","Corte 3","Si","718","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3123,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","319",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","QI","","Corte 3","Si","175","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3126,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G7. Trapecio con un lado convexo","TRa 9.1.6 Trapecio con un lado convexo","G10. Trapecio con lado(s) convexo(s)","319",NA,"","Inexistent","Abrupte","Abrupte","Convex","","","","","","","","Silex","Indefinible","","","","Esquerra","QII","","Corte 3","Si","462","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G8"
3128,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G6. Trapecio con dos lados concavos","TRa 9.1.5 Trapecio con dos lados concavos","G8. Trapecio con lado(s) concavo(s)","321",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","RI","","Corte 3","Si","17","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G7"
3129,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G3. Trapecio asimetrico","TRa 9.1.2 Trapecio asimetrico","G6. Trapecio asimetrico","321",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","RI","","Corte 3","No","11","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G3"
3130,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G6. Trapecio con dos lados concavos","TRa 9.1.5 Trapecio con dos lados concavos","G8. Trapecio con lado(s) concavo(s)","232",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","RII","","","Si","2","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G7"
3131,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","325",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","AI","","Corte 5","No","3","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3132,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G5. Trapecio con un lado concavo","TRa 9.1.4 Trapecio con un lado concavo","G8. Trapecio con lado(s) concavo(s)","325",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","EI","","Corte 5","Si","33","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G6"
3133,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G5. Trapecio con un lado concavo","TRa 9.1.4 Trapecio con un lado concavo","G8. Trapecio con lado(s) concavo(s)","325",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","EI","","Corte 5","Si","31","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G6"
3134,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G5. Trapecio con un lado concavo","TRa 9.1.4 Trapecio con un lado concavo","G8. Trapecio con lado(s) concavo(s)","327",NA,"","Inexistent","Abrupte","Abrupte","Concau","","","","","","","","Silex","Indefinible","","","","Esquerra","FI","","Corte 5","No","1","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G6"
3135,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G2. Trapecio simetrico","TRa 9.1.1 Trapecio simetrico","G5. Trapecio simetrico","327",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","I-I","","Corte 5","Si","21BIS","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G2"
3136,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G3. Trapecio asimetrico","TRa 9.1.2 Trapecio asimetrico","G6. Trapecio asimetrico","331",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Dreta","NI","","Corte 5","Si","1","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G3"
3137,"El Retamar","","","","","","","","","","","","","",NA,NA,"","","","16.03.2021",NA,"",NA,"","Inexistent","Directa","Directa","Pepe Ramos","","Inexistent","Continu","Continu","","","Trapezi","G5. Trapecio con un lado concavo","TRa 9.1.6 Trapecio con un lado convexo","G8. Trapecio con lado(s) concavo(s)","331",NA,"","Inexistent","Abrupte","Abrupte","Rectilini","","","","","","","","Silex","Indefinible","","","","Esquerra","QI","","Corte 5","No","21","Bibliografia",NA,NA,"","Trapezoidal","","","",100,"G6"
